package_name,downloads
sevencode-core-linux-x64,10
@whimbley/com.whimbley.creator,10
compare-json-translations,10
@morphllm/morphcode-linux-x64,10
@socketbin/cli-linux-arm64,10
nanograph-db,10
propel_mac,10
@morphllm/morphcode-linux-arm64,10
tc-vbkanban,10
@code0123/opencode-android-arm64,10
newtype-cli-darwin-x64,10
khawarizm-linux-arm64,10
@bhumika-ai/bhumika-cli-linux-x64,10
oxcart,10
hedgecat-token,10
coursedio-how-to-research-and-write-using-generative-ai-tools-using-ai-to-improve-your-writing,10
com.lookingglassfactory.render-pipelines.high-definition,10
@xmtp/mls-client-bindings-node,10
xingshu-code-server,10
@rusaint/react-native,10
ol-plot-vue,10
@kopjra/embedpdf-engines,10
@neokai/cli-linux-arm64,10
acloudguru-blog-zh,10
@otoji/core,10
asp-smart-collection,10
@harshilthakkar/glyphd-win32-x64,10
@bigbangcore/react-native-linkface,10
@beamnetwork/erc777,10
@zzzen/videoconverter,10
sodev-salary-guide,9
@mobrowser-apps/mobrowser-linux-x64-debug,9
@breeffy/react-native-reanimated,9
@inspectdotdev/cli,9
256art-images,9
heap-analyzer,9
rn-modal-app,9
dfdww,9
byu-viro,9
@relicx_/kernel,9
ffmpeg-static-electron-updated,9
@isdk/llama-node-win-x64-cuda-ext,9
cutomvideoplayer,9
custombutton-native,9
calendar-project,9
@cpp.js/package-gdal-ios,9
@claupriz/workspace,9
@anandaajirus/workspace,9
@praeviso/codex,9
asuw,9
com.yfbudong.seatune,9
@ringcentral/rcv-react-native-sdk,9
withub-mantine,9
vamos-hose,9
cordova-plugin-card-io-exp,9
react-native-custom-component-from-elements,9
easy-mnist,9
mobile-sdk-hh-test,9
undu,9
wsr-bundles,9
sample-rn-module,9
xfuture,9
super-happy,9
@websublime/workspace-tools-linux-arm64-gnu,9
@sasikotha/audiocomponent,9
kifaru-linux-x64-musl,9
@codegenie-ai/codegenie-darwin-arm64,9
@hdwebsoft/hdcode-ai-windows-x64-baseline,9
@versionstory/vs-cli-darwin-x64,9
@ogs-gmbh/ngx-m3-themes,9
@agent-our/openclaw,9
dappradar-blog-zh,9
@hdwebsoft/hdcode-ai-linux-x64-baseline,9
mysterycode-windows-x64-baseline,9
@connext/nxtp-adapters-subgraph,9
@hdwebsoft/hdcode-ai-linux-x64-baseline-musl,9
webapps-example-app-frontend,9
react-native-stastusbars,9
rn-inspection-realm,9
basics-app,9
@sudophunk/roto-marketplace,9
miaolian_com,9
cansin-music-jaychou,9
hacklikeme-linux-x64-baseline,9
sku-pg,9
@fontpkg/source-han-serif-sc,9
@ekkolyth/miso,9
daikon-tql,9
countries-states-cities-neighborhood-database,9
blastnode,9
epsonepos2tmp20,9
@lenstr/opencode-linux-x64,9
ringtones,9
@ayahub/assets-emoji-anim,9
@kortix/opencode-ai-windows-x64-baseline,9
slmapcode-windows-x64,9
@recurrent-cyclical/cdk-util,9
tornado-cdn,9
@antprofuse/vb-linux-x64-gnu,9
kendo-webpack,9
@kq_npm/client3d_webgl_vue,9
lokocdnms-pkg-01,9
codesurf-ai-windows-x64,9
breath-hdf5,9
@doppelgangerdev/doppelganger,9
@bloxystudios/bloxycode-linux-x64-baseline,9
@mufazmi/rediscover,9
coursedio-84lm-detamotua-eruza-htiw-scitylana-oidua-wohs-ia-0lm-detamotua-eruza-htiw-scitylana-oidua-ot-noitcudortni,9
openassistant,9
zyang21,9
@motherduck/duckdb-wasm,9
@pixelml/claw-linux-x64-baseline,9
@harvi-code/harvicode-linux-x64-baseline-musl,9
@frankqing/hapi-linux-x64,9
@alisasasasaasas/opencode-linux-x64,9
network-limit,9
@martinbruu/m90super-linux-x64-baseline-musl,9
nennweb-js,9
@vibetechnologies/opencode-linux-arm64,9
forge-windows-x64,9
libyosys,9
browser-control-mcp,9
@pixelml/claw-linux-x64-baseline-musl,9
@microsoft/inshellisense-linux-arm64,9
libgeo3dviewer,9
@martinbruu/m90super-linux-arm64-musl,9
geoglobe-3d,9
lhy-menu,9
dossier-agentic-product-planner-builder,9
claudio-linux-x64-baseline-musl,9
devtopai-darwin-x64-baseline,9
dogs-n-cats,9
@vishalgojha/social-flow,9
@schift-io/dot-darwin-arm64,9
@aluckylife/node-ctp-sdk,9
mitang-cdn,9
huge-tree,9
naviginereactnativetest10,9
nimoclaw,9
js-doc-scanner,9
workflow-frontend-kajariya-ashu,9
geoip-lite-latest,9
forge-linux-x64-baseline-musl,9
forge-linux-x64-musl,9
kord-aios-windows-x64,9
@apteva/apteva-win32-x64,9
ddot-gateway,9
pastevault-test,9
kord-aios-linux-x64,9
zyang25,9
echotam-new-vscode,9
h-llm-kit,9
@simplaix/simplaix-gateway,9
@cdoing/opentuicli-linux-x64,9
murmur-bloomfilter,8
@hg0428/diverse-lemmas-data,8
@swordjs/code-oss-dev,8
clang-linux-x64,8
nia-cli,8
@astudioplus/codegraph-mcp,8
municipios-br,8
@ansvar/polish-law-mcp,8
@harperdb/datadog-agent-binary-windows-x86_64,8
@shpitdev/codexharness,8
@ventureum/sale,8
@palashakhenia/ffmpeg-kit-react-native-sf,8
periphery-artifacts-viem-types,8
hikma-pr,8
phill-cli,8
metiseth-optimism-contracts,8
easydomscrapper,8
@action-agenda/map-counts,8
@ayjays132/phill-cli,8
custom-electron,8
scratchemu,8
@abhinav_36/cra-template,8
react-native-image-utils,8
@wave909/components,8
@woonivers/react-native-document-scanner,8
@ertan95/react-native-document-scanner,8
kifaru-linux-x64,8
thirdy-agent,8
holobox-measure,8
taurify-binding-darwin-x64,8
sakitamanler-ccl-win32,8
@ofoundation/opencode-windows-x64,8
moocauto,8
@xiaochuan-dev/freemagazinespdf,8
@prashantgosai11/bisag-sidebar,8
ocvim-linux-arm64,8
react-native-otpview,8
wix-payments-dashboard,8
ocvim-linux-x64-musl,8
@hdwebsoft/hdcode-ai-linux-arm64-musl,8
emblem-vault-sdk,8
uu-test,8
@siisee11/discode-linux-x64,8
hacklikeme-windows-x64,8
hacklikeme-windows-x64-baseline,8
react-native-sl-sdk,8
react-native-mcl,8
imap-react-native,8
us-baby-names-2,8
@m37labs/mightyclaw,8
generator-akumina,8
react-native-document-reader-core-ocrandmrz,8
@naimdev/create-pro-react-app,8
@log2base2/plyrjs,8
newtype-cli-windows-x64,8
newtype-cli-linux-x64-baseline,8
hacklikeme-linux-x64-baseline-musl,8
@ip2.bin/px3lite,8
clang-wasm-win64,8
nikcli-darwin-arm64,8
@ex-machina/opencode-windows-arm64,8
devtopai-linux-arm64,8
@pushkarshetye9867/accionkg,8
@adversity/mcp-database-win32-x64,8
audiom,8
@adversity/mcp-database-linux-x64,8
@namastexlabs/codex,8
@sdk-quadra/cli,8
@scottsus/opencode-darwin-x64-baseline,8
@scottsus/opencode-darwin-x64,8
@kortix/opencode-ai-windows-x64,8
belife-bim-air,8
railwise-linux-x64,8
malibu-linux-x64-baseline,8
@skybluejacket/oco-windows-x64,8
railwise-linux-arm64,8
@martinbruu/m90super-windows-x64,8
fundi-ai,8
opencode-rlm-windows-x64-baseline,8
viby-cli-linux-arm64,8
claudio-windows-x64,8
@harvi-code/harvicode-linux-arm64,8
lt-plug-char,8
propel_linux_gpu,8
@symbolic-agent/symbolic-windows-x64,8
@papalqi/hapi-linux-arm64,8
claudio-windows-arm64,8
create-theme-packer-theme,8
duckdb-wasm-opfs-tempdir,8
@vibetechnologies/opencode-windows-arm64,8
@natoune/nodegl,8
mozilla_voice_stt_cuda,8
@yaju810/data-1-9,8
openclaw_0316,8
react-native-uappchat,8
easc-linux-x64-baseline,8
@alisasasasaasas/opencode-linux-x64-baseline,8
jam-linux-arm64,8
draw.io-angular-new,8
@martinbruu/m90super-linux-x64-musl,8
claudio-linux-arm64,8
@yaju810/data-1-6,8
tron-windows-x64,8
@depup/next__swc-win32-x64-msvc,8
workflow-frontend-rahul52,8
hron-format,8
react-native-monero-lwsf,8
easc-linux-x64-baseline-musl,8
kuuzuki-linux-x64,8
twpt-cli,8
fmreactnativelib,8
khawarizm-linux-x64,8
illlli-gif3,8
claudio-linux-arm64-musl,8
hacklikeme-darwin-arm64,8
@njam-data/new-jersey-municipalities,8
@foxitsoftware/foxit-pdf-sdk-for-web-library-full,8
forge-linux-x64,8
cordova-plugin-square-reader-ios,8
@xutest1/linux-arm64,8
@mergeguide/mcp-server,8
@siisee11/discode-darwin-arm64,8
@supernovae-st/nika-linux-x64,8
p2p-schema,8
@aicontextlab/core-native-win32-x64-msvc,8
@darkloop/veyo-mcp-linux-x64,8
@titanium/scandit,8
@simplyhexagonal/open-repo-mcp-win32-x64,8
@rustbin/rust-std-1.85.1-aarch64-pc-windows-gnullvm,8
@depup/next__swc-darwin-arm64,8
@socketbin/cli-darwin-x64,8
cool-home,8
@depup/next__swc-darwin-x64,8
eaquevelit,8
@socketbin/cli-darwin-arm64,8
@halflife/node_tools,8
@chirpy-dev/main-app,8
gnet,8
oh-my-opencode-beads-linux-x64,8
ili2c,8
@ketryx/cli-win32-x64,8
@krissself/quick-quick-run-win32-x64,8
xiax-truffle,8
@arken/node,7
frostbyte-sdk,7
@mrg-keystone/cli,7
marksman-editor,7
screen-builders,7
@ftd-zf/react-native-template,7
couto-rn-template-typescript,7
ava-claw,7
heroicdefense,7
pi-view-port,7
@serviette/sf-symbols-react,7
joty-ui,7
@oven/zig-win32-x64,7
prismarine-neoviewer,7
create-saas,7
tanian-assets,7
test-periphery-artifacts-viem-types,7
mongo-bin,7
innocode-linux-x64-musl,7
mysql-server-8-osx-x64,7
@golde/cli-darwin-arm64,7
duckly,7
sv-iconify,7
@once-upon/evm-context,7
